id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
230,460,461,27,54,19945893,0,1,30913917
231,462,463,27,78,18054517,0,1,9738070
232,464,465,27,87,15157037,0,1,42264387
233,466,467,27,98,14468165,0,1,6787963
234,468,469,28,58,19664447,0,1,26298876
235,470,471,28,68,17647187,0,1,13669650
236,472,473,28,76,19459423,0,1,7991313
237,474,475,28,79,14297215,0,1,26789701
238,476,477,28,82,21340783,0,1,10886375
239,478,479,28,85,15611165,0,1,6360494
240,480,481,28,86,17067461,0,1,6592373
241,482,483,28,87,18995525,0,1,22120748
242,484,485,29,37,17783044,0,1,11858479
243,486,487,29,54,16380207,0,1,3001364
244,488,489,29,64,19803515,0,1,38165001
245,490,491,29,65,17445705,0,1,2005006
246,492,493,29,70,19156452,0,1,4771369
247,494,495,29,82,19290273,0,1,9800063
248,496,497,29,83,17791892,0,1,23083073
249,498,499,29,86,14138033,0,1,11488844
250,500,501,29,87,16133346,0,1,5054716
251,502,503,29,98,17303177,0,1,2747208
252,504,505,30,31,16992235,0,1,15745608
253,506,507,30,36,18133736,0,1,10859473
254,508,509,30,38,16299354,0,1,6351098
255,510,511,30,41,16792526,0,1,7092937
256,512,513,30,44,19144683,0,1,7755695
257,514,515,30,57,21461880,0,0,0
258,516,517,30,58,14933771,0,1,8660943
259,518,519,30,67,16879080,0,1,27262328
260,520,521,30,73,16100587,0,1,24834362
261,522,523,30,78,18418619,0,1,11450501
262,524,525,30,84,17734654,0,1,2454075
263,526,527,30,86,17002352,0,1,10158744
264,528,529,30,89,16647822,0,1,8613842
265,530,531,30,92,18759268,0,1,1848478
266,532,533,31,35,18689595,0,1,6798020
267,534,535,31,54,17783087,0,1,5250226
268,536,537,31,57,17736242,0,1,18967944
269,538,539,31,81,16596326,0,0,0
270,540,541,31,82,17623305,0,1,6529728
271,542,543,31,99,15685818,0,1,3754430
272,544,545,32,33,18012028,0,1,22838293
273,546,547,32,34,17139431,0,1,18151824
274,548,549,32,39,19885350,0,1,6233982
275,550,551,32,46,15849360,0,1,2522693
276,552,553,32,53,16610983,0,1,16982260
277,554,555,32,71,17542824,0,1,8368106
278,556,557,32,94,18283696,0,1,7901953
279,558,559,33,36,17575242,0,1,10668442
280,560,561,33,42,18360509,0,1,10539752
281,562,563,33,46,16881834,0,1,48775251
282,564,565,33,47,21181747,0,1,7035032
283,566,567,33,57,17823844,0,1,23923329
284,568,569,33,67,20092590,0,1,19145851
285,570,571,33,70,18132732,0,1,25740089
286,572,573,33,92,17396188,0,1,5717400
287,574,575,33,93,19992960,0,1,3703684
288,576,577,34,38,18140298,0,1,2754444
289,578,579,34,45,15681201,0,1,12183892
290,580,581,34,46,17866186,0,1,39475700
291,582,583,34,62,18751994,0,1,27304838
292,584,585,34,78,19679900,0,1,11318692
293,586,587,34,87,17391463,0,1,8733242
294,588,589,34,94,19294202,0,1,10706808
295,590,591,35,68,13944882,0,1,12993811
296,592,593,35,76,18811522,0,1,4595434
297,594,595,35,77,18512374,0,1,8941032
298,596,597,35,79,18427291,0,1,8955760
299,598,599,35,80,17118659,0,1,7189575
300,600,601,35,82,19256342,0,1,12340006
301,602,603,36,42,15905269,0,1,22549921
302,604,605,36,43,19711311,0,1,21620566
303,606,607,36,45,15724152,0,1,38805444
304,608,609,36,46,19965407,0,1,7704479
305,610,611,36,48,20183102,0,1,21449157
306,612,613,36,65,18438676,0,1,10140493
307,614,615,36,84,15830268,0,1,4127107
308,616,617,36,97,16422087,0,1,6345508
309,618,619,37,56,15138173,0,1,23740900
310,620,621,37,57,16104527,0,1,20791526
311,622,623,37,63,19162406,0,1,13088338
312,624,625,37,81,19357934,0,1,10562068
313,626,627,37,88,17507059,0,1,12890463
314,628,629,37,98,18013849,0,1,20808113
315,630,631,38,52,18733085,0,1,40168190
316,632,633,38,78,17186203,0,1,5912593
317,634,635,38,89,15462285,0,1,24653088
318,636,637,38,95,15422650,0,1,9774794
319,638,639,38,96,17271879,0,1,11380892
320,640,641,39,47,16976385,0,1,12155779
321,642,643,39,61,15043919,0,1,30178771
322,644,645,39,70,18045547,0,1,28607183
323,646,647,39,77,18143534,0,1,45815156
324,648,649,39,83,17959463,0,1,9436686
325,650,651,39,87,16608398,0,1,19777122
326,652,653,39,89,17193875,0,1,4274826
327,654,655,39,91,18731323,0,1,21591368
328,656,657,39,93,18881499,0,1,4783010
329,658,659,39,96,15129200,0,1,22186232
330,660,661,40,45,13903831,0,1,10233213
331,662,663,40,46,18226315,0,1,41510163
332,664,665,40,51,19549147,0,1,3464798
333,666,667,40,56,14519373,0,1,12573035
334,668,669,40,76,14910355,0,1,5031041
335,670,671,41,45,18241303,0,1,14872491
336,672,673,41,50,18192701,0,1,8312903
337,674,675,41,52,14947644,0,1,5776532
338,676,677,41,66,16060903,0,1,9071652
339,678,679,41,74,17748993,0,1,20209761
340,680,681,41,82,16406900,0,1,2508749
341,682,683,41,97,16117607,0,1,22354241
342,684,685,42,43,18772632,0,1,11286118
343,686,687,42,51,16678341,0,1,17076538
344,688,689,42,59,15875197,0,1,10461629
345,690,691,42,73,17273344,0,1,8689060
346,692,693,42,92,18515738,0,1,25792721
347,694,695,43,52,17820289,0,1,49681598
348,696,697,43,58,18443285,0,1,15348041
349,698,699,43,64,20600978,0,1,10216194
350,700,701,43,73,16018668,0,1,8041539
351,702,703,43,83,18132158,0,1,6825581
352,704,705,43,89,19036522,0,1,22931798
353,706,707,43,99,19726097,0,1,3070213
354,708,709,44,48,17454477,0,1,18334909
355,710,711,44,70,19531857,0,1,37200364
356,712,713,44,87,15221514,0,1,4852111
357,714,715,44,89,17159495,0,0,0
358,716,717,44,94,13717249,0,1,19676223
359,718,719,45,51,17798869,0,1,4465524
360,720,721,45,52,17187766,0,1,3875936
361,722,723,45,56,16911711,0,1,32989033
362,724,725,45,64,17683530,0,1,32185448
363,726,727,45,77,16005695,0,1,1544242
364,728,729,46,48,16363543,0,1,6744832
365,730,731,46,51,17833136,0,1,16978229
366,732,733,46,54,18199561,0,1,20167155
367,734,735,46,66,17794201,0,1,7581828
368,736,737,46,71,18798807,0,1,14043067
369,738,739,46,73,17345745,0,1,21335194
370,740,741,46,85,19088691,0,1,27617694
371,742,743,47,56,17929613,0,1,11287395
372,744,745,47,64,15872308,0,1,5727346
373,746,747,47,80,16473338,0,1,27293417
374,748,749,47,90,17522501,0,1,7248184
