id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
161,322,323,18,75,19230136,0,1,16771359
162,324,325,18,76,14894807,0,1,3193584
163,326,327,18,79,18372502,0,1,5524672
164,328,329,18,80,14921953,0,0,0
165,330,331,18,83,18599349,0,1,20990980
166,332,333,18,84,19212108,0,1,20838146
167,334,335,18,98,15627726,0,1,3703003
168,336,337,19,25,20798031,0,1,15247410
169,338,339,19,31,16271803,0,1,6024366
170,340,341,19,49,18809211,0,1,4054150
171,342,343,19,66,19236430,0,1,45346914
172,344,345,19,78,18008237,0,1,6097988
173,346,347,19,88,16072498,0,1,18499045
174,348,349,20,22,18215988,0,1,27011811
175,350,351,20,39,17273419,0,1,1498413
176,352,353,20,49,19785122,0,0,0
177,354,355,20,52,15922241,0,1,7146413
178,356,357,20,53,14235611,0,1,27094156
179,358,359,20,72,18708254,0,1,2170672
180,360,361,20,79,16310276,0,1,2624346
181,362,363,20,84,14369276,0,1,17071232
182,364,365,20,92,19373643,0,1,4751707
183,366,367,20,95,17447085,0,1,14414495
184,368,369,20,96,20752065,0,1,5619301
185,370,371,21,22,15760929,0,1,5733443
186,372,373,21,32,17722054,0,1,30806465
187,374,375,21,33,18954512,0,1,11470225
188,376,377,21,36,18638998,0,1,4155955
189,378,379,21,47,18419621,0,1,7957042
190,380,381,21,71,19372602,0,1,10039387
191,382,383,21,79,17382179,0,1,4396702
192,384,385,21,85,15325427,0,1,3949639
193,386,387,21,92,18786675,0,1,33954593
194,388,389,22,26,17234091,0,1,16004937
195,390,391,22,29,15665189,0,1,4239190
196,392,393,22,53,17024110,0,1,3390099
197,394,395,22,64,15555171,0,1,3060604
198,396,397,22,66,17941218,0,1,13161399
199,398,399,22,72,17591324,0,1,12311893
200,400,401,22,85,17138227,0,1,22366099
201,402,403,22,92,17741695,0,1,8371923
202,404,405,23,38,16465194,0,1,14833834
203,406,407,23,43,22404443,0,1,39914998
204,408,409,23,99,17458709,0,1,8560690
205,410,411,24,31,17377966,0,1,4852555
206,412,413,24,65,15838152,0,1,10705986
207,414,415,24,73,17082088,0,1,20555590
208,416,417,24,80,18208595,0,1,33057825
209,418,419,24,82,18509328,0,1,11829853
210,420,421,25,30,17935655,0,1,6259849
211,422,423,25,32,18101204,0,1,9696200
212,424,425,25,37,18637813,0,1,3213762
213,426,427,25,40,17252006,0,1,4823236
214,428,429,25,50,16659087,0,1,8444305
215,430,431,25,61,18803220,0,1,20688407
216,432,433,25,65,16763564,0,1,33180657
217,434,435,25,66,15762501,0,1,18276552
218,436,437,25,72,17989503,0,1,10092841
219,438,439,25,84,18390591,0,1,17710754
220,440,441,25,88,14413870,0,1,4091202
221,442,443,25,93,15263435,0,1,2580482
222,444,445,26,29,17203401,0,1,6430063
223,446,447,26,56,14982500,0,1,6233569
224,448,449,26,79,15981716,0,1,3018086
225,450,451,26,81,19455011,0,1,17094205
226,452,453,26,98,18255661,0,1,3520282
227,454,455,27,28,18944848,0,1,24239098
228,456,457,27,35,18902577,0,1,8139993
229,458,459,27,46,18822204,0,1,14740841
230,460,461,27,54,19945893,0,1,24782733
231,462,463,27,78,18054517,0,1,19708027
232,464,465,27,87,15157037,0,1,21229274
233,466,467,27,98,14468165,0,1,11366738
234,468,469,28,58,19664447,0,1,27186002
235,470,471,28,68,17647187,0,1,15016174
236,472,473,28,76,19459423,0,1,4106581
237,474,475,28,79,14297215,0,1,3325923
238,476,477,28,82,21340783,0,0,0
239,478,479,28,85,15611165,0,1,10508853
240,480,481,28,86,17067461,0,1,5943781
241,482,483,28,87,18995525,0,1,22229562
242,484,485,29,37,17783044,0,1,17679243
243,486,487,29,54,16380207,0,1,3111375
244,488,489,29,64,19803515,0,1,14968996
245,490,491,29,65,17445705,0,1,19704428
246,492,493,29,70,19156452,0,1,13809438
247,494,495,29,82,19290273,0,1,6552449
248,496,497,29,83,17791892,0,1,6036134
249,498,499,29,86,14138033,0,1,9461585
250,500,501,29,87,16133346,0,1,1955360
251,502,503,29,98,17303177,0,1,11333802
252,504,505,30,31,16992235,0,1,14238584
253,506,507,30,36,18133736,0,1,9066781
254,508,509,30,38,16299354,0,1,5450455
255,510,511,30,41,16792526,0,1,2989103
256,512,513,30,44,19144683,0,1,8752241
257,514,515,30,57,21461880,0,1,28586142
258,516,517,30,58,14933771,0,1,16830916
